Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IDA blend,IDB,99.62563757,104.2700209,108.5227306,112.5460849,120.2965656,126.6020084,134.3679245,132.0305337,136.5959648,151.2672408,198.6803189,181.5989548,198.6245093,209.6931794,289.6257575,325.4207727,380.0155421,396.7461556,424.3509578,501.2386697,612.352097,1078.420351,953.5240486,708.3874662,595.1597793,579.6644153,519.2316405,518.75529,524.1457677,493.6793179,529.4049162,549.3920906,519.4246925,535.6775375,568.2304033,774.0671345,925.6875925,943.88429,964.2611159,530.0139256,619.9187417,602.9845065,645.0584992,712.3849055,837.2715951,958.118444,1149.052938,1296.379683,1480.049292,1350.270543,1535.43418,1705.809204,1844.388191,1968.061782,2095.056358,1947.836298,1790.524013,1804.574022,1869.419707,1878.133758,1735.425044,1857.197346,1962.521523,1729.919829,1565.836271
Indonesia,IDN,,,,,,,,53.2051867,64.65477306,74.09881141,79.11882348,78.54283939,90.11475491,129.8862311,200.7109845,231.0601206,275.7131678,330.6702141,362.4837798,353.4241758,486.620172,560.830336,577.7456327,507.6829457,519.7740631,511.4008836,469.8342413,437.6065504,476.6624834,524.1430273,578.4201211,624.3874954,673.6710395,817.3951164,899.7939829,1011.226142,1118.92133,1044.606748,454.8778008,657.2689347,763.711125,732.3070934,881.0029136,1043.210584,1126.840044,1238.214476,1558.315628,1823.219763,2124.554839,2218.485419,3065.683484,3579.464425,3632.27254,3566.602845,3441.068085,3288.222697,3521.469435,3798.883262,3860.953531,4106.948562,3853.702888,4287.17314,4730.834848,4876.307745,4925.430488
IDA only,IDX,118.1600702,120.8672024,127.3213746,139.7823521,127.9629164,142.2780455,149.0355334,147.4762925,151.9087287,164.9493452,158.7446548,164.1608196,166.3558996,196.1180369,239.0738129,277.5231678,256.3876421,275.3523885,312.2312521,332.1358945,364.6148879,372.7598675,370.2283409,362.3097255,361.5795715,372.5935331,323.9614273,327.7332761,340.0444574,343.5309091,385.3198329,408.41708,330.69181,335.778369,322.7473901,326.3722309,334.8211389,341.735571,343.4352904,344.8433221,371.7648285,355.8802386,368.6256081,404.6340177,450.5138308,506.9698821,573.4428085,665.7217839,788.662932,784.8784198,875.3656513,960.8499166,944.9531465,1003.615495,1046.785397,1023.944111,1058.233475,1116.074161,1160.504189,1194.072157,1179.866456,1254.095721,1330.402539,1347.74691,1444.428955
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,3892.818571,3980.230931,5507.180039,7012.142113,8768.790532,9110.774999,11049.89494,11768.1059,12150.85455,10818.51397,11708.28575,12896.52528,13979.84549,16160.71125,18753.12023,21042.14618,21161.39631,21819.71238,24471.07988,28861.61781,35564.60239,38135.85979,42627.50894,55040.2437,72276.77413,66156.10566,70587.31403,77808.85796,79329.20343,83207.65884,91885.45287,84753.51874,82025.94545,83481.30385,89393.82442,87127.5518,79513.53303,94299.96935,88328.54813,,
India,IND,84.93280848,87.85386135,92.19995836,103.4350213,117.8564308,121.508319,91.02769505,97.99514812,101.5568025,109.4776644,114.35532,120.6805955,125.270706,146.5684926,166.6996618,161.086694,164.1199996,189.5855686,209.3890636,227.9581799,271.080946,274.9643308,278.6503826,295.9997733,281.0498678,300.9282586,314.8971164,344.9410283,358.4845396,349.915155,371.0859362,305.5740559,319.1824726,302.8848062,347.7342147,375.1760054,401.0467547,416.2281162,413.6308641,441.9279914,442.7502189,450.3579005,469.149929,544.1431335,624.2588265,710.4880804,801.6683537,1021.887077,992.5195849,1094.949746,1347.519391,1445.461275,1429.321995,1432.843975,1553.883961,1583.998159,1707.508929,1950.104683,1966.254552,2041.428637,1907.042516,2239.613844,2347.448294,2530.120313,2696.6639
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,706.5510223,761.8513596,821.3441131,878.1565765,994.6073316,1055.036247,1107.31823,1187.183212,1158.855498,1330.783295,1486.514527,1703.932183,2080.465147,2424.269047,2516.927686,2973.400123,2919.583087,3427.073436,4399.986805,5429.962001,6372.437775,5986.154109,6160.638614,5915.241772,5692.027386,6011.735546,8112.171363,9581.913086,10715.87062,11175.8166,14031.30257,14087.2078,15714.38475,14657.06155,15902.92968,19158.45648,20835.89737,22551.11391,24294.85477,26338.10775,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09092,48679.40268,52692.78131,49411.73875,52619.21237,57278.25909,64311.82347,64192.94181,72198.1077,80738.96288,81810.19265,86622.50673,103961.9764,105234.5116,103887.8004,107316.3373
"Iran, Islamic Rep.",IRN,195.5775272,200.0815293,205.7868097,209.5593763,221.7317278,247.5266755,262.8776838,283.7337058,314.2854567,344.6016875,376.6068792,457.283638,554.7480341,850.5601771,1408.965719,1531.706171,1953.519697,2243.055595,2100.770153,2352.426552,2368.392857,2393.449856,2844.876114,3397.0614,3395.336976,3634.032096,4064.346673,2513.151116,2234.462351,2124.972148,2137.942227,2194.439068,1957.485078,1038.109857,1167.762725,1550.009596,1914.781213,1790.066176,1709.193341,1739.59462,1650.013858,1881.022666,1891.257561,2208.996366,2672.422665,3132.050819,3618.916014,4687.991663,5377.411507,5415.522806,6291.194437,8025.687434,8114.080998,6222.741948,5672.063729,4952.733555,5477.037124,5753.115447,4631.78709,3831.278948,2988.781224,4334.792686,4405.092915,4465.637669,4771.40029
Iraq,IRQ,218.9178025,232.3926122,240.6534425,235.5136238,269.423093,284.777571,298.2056668,290.6436645,318.8325526,319.8601432,337.0429126,383.550287,394.418343,475.5863357,1031.250813,1165.881639,1488.543352,1608.795451,1863.217612,2871.329522,3867.645007,2700.412048,2941.974813,2743.354492,3065.717827,3087.663942,2940.406232,3436.476313,3707.208418,3791.170276,10261.41577,22.95213276,30.25390126,53.74378423,198.1821019,619.1355309,485.2584928,936.3411709,900.9371426,1560.364667,1980.18916,1435.695684,1266.159613,817.8878625,1328.371576,1762.393604,2276.554357,3128.990103,4542.96609,3714.71206,4461.751962,5775.542291,6477.596185,6650.352822,6249.39227,4440.141893,4334.420964,4759.284644,5646.689321,5671.856863,4295.189451,4868.494311,6520.731546,5965.318351,6073.610323
Iceland,ISL,1436.258854,1439.449724,1585.721438,1859.248362,2332.473658,2764.473565,3264.047427,3172.648771,2389.883505,2069.858964,2576.353444,3252.099178,4014.84273,5437.342525,7040.554044,6454.177152,7583.275298,9957.254434,11236.73574,12640.64081,14821.81509,15137.25384,13711.73627,11671.80923,11959.54001,12361.18704,16406.04795,22453.18823,24451.97332,22434.34677,25384.91502,26802.98952,27124.27454,23579.79536,24018.6314,26633.59138,27614.87703,27919.1855,31030.24834,32381.62524,32096.37226,28897.44394,32409.21615,39476.69785,47334.93065,56794.85016,57492.93425,69495.72674,56943.37045,41301.27322,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74452.18907,68452.23622,59023.56635,69178.4047,75121.01523,79960.09615,82703.85799
Israel,ISR,1452.48664,1697.29358,1293.569137,1486.317398,1625.99792,1689.069227,1789.007264,1734.931433,1947.352097,2189.034675,2490.488526,2297.994135,2929.656143,3631.047669,5085.166461,4672.002134,4516.374059,5053.17296,4797.096723,5971.933719,6548.544734,6795.250207,7257.575143,7959.98915,7368.503797,6828.664391,8335.462869,9853.408935,11852.98265,11607.67584,13308.31106,14346.08103,15509.99136,15178.83999,16806.83531,19025.68405,20224.27891,20469.4699,20188.81415,19823.21389,21706.51941,20966.30527,19076.45843,19643.46904,20568.06941,21286.83886,22527.26198,25721.25941,30269.21777,28508.49389,31439.0887,34522.5216,33321.43009,37034.31611,38343.30466,36213.10415,37671.53891,41138.47096,42362.66528,44250.63136,44575.5719,52270.90402,54949.62156,52003.72007,54176.68444
Italy,ITA,836.9058503,923.0877838,1030.158003,1171.386963,1271.801193,1357.010616,1458.947139,1595.485781,1718.496464,1886.450027,2111.719864,2310.923761,2677.29373,3212.639496,3629.491823,4116.459649,4042.394825,4614.210049,5623.429176,7006.396991,8476.41045,7640.402413,7573.939676,7850.62789,7757.553748,8009.103476,11341.09399,14267.53682,15780.94951,16424.43016,20873.78341,22007.1351,23297.04603,18781.95294,19382.20022,20712.17987,23122.93372,21883.98727,22365.18376,22049.99906,20190.00356,20570.43859,22451.39644,27577.57003,31348.19018,32062.72383,33537.1287,37826.17546,40828.57956,37099.6134,35856.86255,38432.37428,34854.39494,35701.6746,36028.3494,30639.88298,31391.56929,32844.11566,34904.10819,33812.78872,32091.48666,36852.54254,35653.90421,39065.42444,40226.04724
Jamaica,JAM,423.6740982,447.0572737,458.3139978,480.3364997,514.4165113,549.4935604,612.2103637,633.2596806,591.0458172,642.1334211,747.9093992,808.8665061,970.8029064,971.8025132,1192.985694,1416.775468,1449.977882,1569.421271,1262.403272,1144.17563,1248.744847,1370.412779,1494.402083,1619.478456,1048.134054,916.8722928,1191.349768,1410.845987,1632.014817,1864.984976,1929.598919,1710.300582,1458.101469,2220.515183,2202.85831,2630.849354,2928.896926,3296.916348,3419.493529,3431.568135,3453.092528,3503.550267,3680.645517,3549.707584,3807.562931,4184.439749,4417.001271,4716.486125,5029.800953,4428.381533,4809.97738,5232.636449,5340.833332,5124.213014,4975.113255,5062.89555,5009.794487,5259.313328,5578.103475,5607.242993,4879.440258,5165.337821,6022.153398,6839.725024,7019.746348
Jordan,JOR,,,,,,545.5138617,558.4029811,496.9227462,408.8423528,474.4278871,408.5962575,412.2188188,459.8742441,530.7839966,651.0959485,717.7640973,872.5060194,1038.522301,1248.90326,1518.824513,1750.098011,1885.148422,1928.875896,1939.336545,1871.09075,1797.028771,2200.102782,2216.870452,1965.980318,1260.251865,1148.590055,1109.655646,1286.634736,1289.414543,1367.187218,1415.711516,1410.174242,1435.875938,1532.113804,1544.587506,1570.610029,1632.29454,1706.267444,1775.676256,1940.086413,2087.870793,2342.634596,2506.205995,3241.652414,3435.833759,3718.465716,3946.855039,4169.504701,4311.219167,4191.180501,4042.756781,3986.71677,4065.616287,4145.439897,4170.1144,4022.040136,4183.499983,4332.251599,4466.083142,4618.095925
Japan,JPN,508.7027793,608.8645811,684.5655098,775.5921231,902.8677215,993.7327222,1143.607897,1326.361039,1553.271394,1802.980281,2100.74807,2321.390925,3031.438606,4061.01339,4448.319656,4775.899536,5310.431409,6472.787787,9012.136035,9301.14831,9668.746264,10583.12789,9779.974906,10652.01472,11207.45235,11809.46035,17451.83494,21141.7184,25499.88117,25265.94876,25801.39504,29428.4289,31992.79021,36345.24413,39933.51506,44197.6191,39150.03963,35638.23196,32423.75561,36610.16832,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40028.73417,40094.55998,34065.6439,33836.17563,32475.8925
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.008831,1442.424555,1437.598481,1355.134939,1246.83633,1217.791388,1281.391529,1381.635933,1414.592897,1091.547277,1180.044456,1422.273318,1573.552199,1958.020502,2722.474078,3577.35804,5030.134947,6449.439311,8123.547059,6938.011757,8793.0759,11287.14649,12018.79665,13478.45963,12427.70946,10196.12263,7475.566887,8943.084168,9472.485273,9457.126147,8781.507978,9983.601036,11255.33964,12879.42753,14005.34874
Kenya,KEN,102.8244175,99.27169571,104.6004559,107.393656,111.3005448,106.8656013,119.8334764,121.9021421,128.6546469,133.3107931,141.039391,150.8529791,172.6420448,198.5780839,227.2334421,241.2244261,248.9351082,311.4862529,355.1419822,403.2420798,453.5589734,412.8837042,373.7948357,335.0371517,334.4028358,319.503611,363.7451178,386.63093,391.2387712,374.4891937,374.4589929,344.7226421,336.6813998,228.9980328,276.447872,340.0648422,440.5270789,466.7238146,487.8832399,433.7212357,414.6263651,410.7004525,402.9363856,442.8984573,463.6627813,523.4563124,699.8023706,840.2014395,915.5443547,1047.967832,1091.518731,1096.144998,1285.005362,1370.878852,1482.815663,1489.119598,1554.126103,1667.484472,1836.452755,1960.408089,1927.66459,2061.356221,2109.562885,1952.304579,2206.134979
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.798145,569.548584,512.7667411,448.5541909,372.4817599,364.2503653,394.8568796,376.4279301,345.1370461,258.0480559,279.6217385,308.4112955,321.7267754,380.5058288,433.2338733,476.5481936,543.1135125,721.7715775,966.3885694,870.1988945,876.9544764,1117.401744,1168.622447,1269.663035,1264.526688,1105.651938,1103.274894,1221.390468,1283.520304,1421.999275,1229.517666,1349.997307,1739.720183,2138.222102,2419.265536
Cambodia,KHM,,,,,,,,,,,,,,,,113.8257892,128.8277773,126.3571175,147.1015734,142.2216171,143.154318,154.2538412,159.206634,166.6531993,174.7058371,182.4468523,185.7599978,158.1243754,244.1095775,191.2974924,190.18147,267.3363067,307.0949224,294.0593727,302.1307855,343.4852247,324.655871,297.5904196,258.7809532,286.7535964,296.4266875,327.5009843,350.1472766,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142,2167.403242,2325.0305,2429.748535,2627.879697
Kiribati,KIR,,,,,,,,,,,201.0237747,210.6685941,256.1870001,421.6269971,1131.290751,730.4417926,548.0756417,519.9438947,610.7838526,572.794606,542.2535996,567.7224971,518.6224958,483.1078211,527.2914552,392.9050654,381.9187586,423.8224733,535.9151346,514.6529482,488.0675279,540.1258611,791.9961011,747.7530208,837.9717062,844.4296059,985.8859414,953.1629984,874.4843491,887.4960195,845.3672402,718.8337871,810.1087004,1020.500339,1083.268899,1161.783417,1123.19259,1352.57814,1410.622469,1316.627539,1522.100687,1771.129268,1843.553363,1772.087183,1736.705357,1639.852747,1742.667993,1853.051227,1912.738094,1750.997719,1751.78232,2222.048295,2069.767201,2177.701141,2288.634583
St. Kitts and Nevis,KNA,221.5845861,225.5991276,230.2865411,240.1396166,256.4047152,265.8231941,289.9731087,344.4571187,309.0274103,346.5920273,365.4216921,443.9385253,521.0830313,551.4133632,720.5372058,765.1253337,692.1393288,1026.253432,1143.840001,1367.339966,1597.648991,1894.442102,2022.529442,2052.111165,2341.407729,2650.986469,3140.112095,3573.284032,4205.654683,4723.453519,5373.44824,5464.610257,5947.121136,6395.314377,7065.28292,7406.444861,7788.428399,8626.722575,8710.789841,9116.28628,9319.655451,10022.59192,10453.65871,10175.62954,10944.61837,11783.78672,13837.84953,14757.95798,16604.94486,16503.41193,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904,18361.14497,20985.01122,22600.45023,22771.41689
"Korea, Rep.",KOR,158.2741359,93.83138319,106.1597028,146.3024926,123.6063745,108.7231124,133.4798344,161.1594433,198.4348844,243.4261377,279.3087463,301.1787367,324.1928112,406.8970935,563.3524758,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.4224,1883.45598,1992.516778,2198.939291,2413.276501,2482.399956,2834.89034,3554.606009,4748.640644,5817.065567,6609.997283,7636.948064,8126.662062,8884.919464,10385.39046,12564.72437,13402.9946,12398.49045,8281.719483,10672.44756,12257.02066,11561.20717,13165.08362,14672.80575,16496.13162,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23079.26013,25097.59543,25459.1689,27179.51701,29252.93124,28737.43917,29280.44032,31600.73587,33447.15628,31902.4169,31721.29891,35125.5225,32394.68337,33121.37129,
Kuwait,KWT,,,4748.392844,4444.523086,4378.784298,4023.990378,4176.110382,3887.34562,3871.945592,3694.964978,3551.587107,4485.608427,4835.691046,5532.43234,12526.60317,10881.72164,11141.19814,11237.79672,11567.06537,17385.89429,19031.90519,15825.19192,12978.895,11965.33905,11918.61689,11321.66355,9076.708852,10895.65003,9692.347546,10964.69291,10937.54153,8147.108073,12146.19506,14317.72094,14929.74411,16168.1656,18201.09586,16977.38956,14066.95096,15853.62644,19296.34717,17374.23187,18512.7523,22690.65518,27552.28274,36122.61427,42946.63741,45709.41329,55585.18893,37907.10013,39212.25222,49169.6064,52155.22255,49651.04397,44368.78137,29882.21269,27323.68906,29047.65358,32067.96237,31707.87375,25236.07555,34018.63429,39981.7691,34075.84904,32213.86223
Latin America & Caribbean (excluding high income),LAC,320.0585322,344.8498904,346.6458355,370.5822782,413.4690846,436.1574381,469.4383557,464.882162,487.3740796,532.3084923,564.2965544,609.4536176,676.6361462,884.1562249,1135.196686,1195.229809,1270.530786,1346.05772,1597.106815,1716.891273,2027.736192,2277.605738,2056.027201,1736.099854,1824.101495,1757.735843,1745.029357,1875.183901,1999.650771,2229.907821,2425.459,2561.130059,2729.072417,3232.89345,3757.133682,3937.416427,4230.163898,4542.980053,4507.538211,3936.83333,4290.89717,4122.797336,3658.161064,3686.288601,4149.538593,4960.451044,5717.845512,6672.179322,7623.438678,6981.207788,8637.624734,9979.980443,9823.233651,9971.165122,9905.721868,8307.333696,7975.721648,8811.135554,8468.201284,8266.474712,6892.381716,7955.361334,9093.652742,10166.92867,10344.6689
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,483.0177817,632.8010983,461.9115524,274.7295853,147.0709429,170.3772968,200.7349055,231.8062275,247.3452862,283.4005733,320.968129,357.7581622,371.3418792,339.0931924,243.9239625,272.325307,318.7498522,320.3160054,313.3508171,355.0972162,409.2962983,466.061507,579.3919474,697.3230137,885.7473761,935.0323728,1125.916102,1361.547044,1563.565077,1812.517744,1981.039109,2121.013391,2303.22156,2432.430595,2545.107542,2589.32081,2583.777307,2526.05105,2046.404403,2066.949798,2123.979094
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.1539019,771.0011212,789.5263385,1278.421257,1559.381006,2078.638642,2467.769427,2958.74264,3393.050907,3834.059079,4124.855279,4086.938728,3986.835139,4009.559298,4290.852838,4437.715885,4600.683714,4602.198046,4635.251412,5125.2581,5912.045328,7090.854939,7625.810516,7834.962571,8406.984056,8162.379294,7577.64133,7714.11,8089.012088,8608.21085,9174.536662,8905.880055,5561.19167,4045.373911,3654.358455,3477.724898,
Liberia,LBR,167.1714982,157.5046865,160.280325,163.1312662,173.9264903,177.5624324,184.5836892,192.150747,198.6471048,214.7179116,220.2938481,227.0782014,238.6109797,244.3617279,299.4136607,345.6489356,347.4984567,381.0891049,394.4680783,434.6997645,443.0271717,426.0549398,422.4461425,390.7597267,390.407958,379.951476,364.2886692,409.2159401,424.3257193,312.2892554,172.8676101,177.8670066,107.8428014,74.42720286,61.49043131,62.14381406,71.40652487,122.6279937,134.6753934,156.5731669,298.4853406,300.4638286,299.5364455,239.7795567,284.140224,287.4873334,320.5580862,374.2113081,451.7138563,448.386367,492.252808,568.0878655,638.3687515,710.7445709,706.7144901,692.5900824,714.6130631,699.2690957,692.2031271,658.1641808,616.787867,667.9661051,744.6171752,799.1944702,846.2773684
