,year,name,alpha_2,abb,christian,islam,buddhist,judaism,nonrelig,other,pop
0,1945,Afghanistan,AF,AFG,2.4855012427506213e-05,0.9932534027695585,0.0002279559711208427,7.598532370694757e-05,4.1069949106403125e-05,0.006376730974079773,8449000
1,1946,Afghanistan,AF,AFG,2.649370885781987e-05,0.9938528734009845,0.0002316441093055401,7.291631375913256e-05,2.8603827262424992e-05,0.0057996604350571785,8530327
2,1947,Afghanistan,AF,AFG,3.177466612827549e-05,0.9942522644088254,0.00023529488165792322,6.992745866916101e-05,1.727892428143448e-05,0.005418624268283943,8623222
3,1948,Afghanistan,AF,AFG,3.976460271953212e-05,0.994492889011837,0.00023870221171407897,6.692371178157568e-05,8.250868575810699e-06,0.005185097922912593,8726354
4,1949,Afghanistan,AF,AFG,4.989596521538425e-05,0.9946159877534256,0.00024189925993308735,6.403881249865643e-05,2.1497127870573715e-06,0.005051259335693492,8838390
5,1950,Afghanistan,AF,AFG,6.139763340031257e-05,0.994661196695691,0.0002450323732976111,6.128600133958473e-05,0.0,0.004971087296271489,8958000
6,1951,Afghanistan,AF,AFG,8.33980731964424e-05,0.9946718753421054,0.00024788371888071864,5.8532684618083586e-05,0.0,0.005037001568609934,9088939
7,1952,Afghanistan,AF,AFG,0.00012031210541203051,0.9945685202888876,0.00025058704943603836,5.58785296063076e-05,0.0,0.0053392151622275,9234316
8,1953,Afghanistan,AF,AFG,0.00016461127940762938,0.99421283812525,0.00025298602837809015,5.323780058461494e-05,0.0,0.005830603920027028,9391823
9,1954,Afghanistan,AF,AFG,0.00020953739311422258,0.993477141750948,0.00025514812870972985,5.063210098216861e-05,0.0,0.006465949441336487,9559153
10,1955,Afghanistan,AF,AFG,0.0002484076433121019,0.9922439901376618,0.0002569344565440723,4.818163139510993e-05,0.0,0.007202486131086911,9734000
11,1956,Afghanistan,AF,AFG,0.00028137545516840134,0.9900004345138702,0.0002582887553355228,4.566932325019198e-05,1.0787235293091704e-05,0.009266638377898226,9919131
12,1957,Afghanistan,AF,AFG,0.00031272139567835636,0.9867896954544304,0.0002592503858610394,4.319192475077172e-05,3.6470984514953694e-05,0.012978728619503062,10117632
13,1958,Afghanistan,AF,AFG,0.00034257491623472015,0.9832977783561594,0.00025988441921254634,4.076428483177422e-05,6.739178680027282e-05,0.017011584803074613,10327668
14,1959,Afghanistan,AF,AFG,0.0003708022127155104,0.9801577677611985,0.00026025366246588494,3.839808134742565e-05,9.471526732364994e-05,0.020140978792692266,10547402
15,1960,Afghanistan,AF,AFG,0.0003976798143851508,0.9779479350348028,0.0002605104408352668,3.6102088167053364e-05,0.00011016241299303945,0.021247610208816704,10775000
16,1961,Afghanistan,AF,AFG,0.00042297884806096706,0.9769698096804039,0.00026043437875458426,3.3780191386577876e-05,0.00011568807480241994,0.020969961872879146,11012371
17,1962,Afghanistan,AF,AFG,0.00044681812131627005,0.9769484648751853,0.00026008153365170015,3.161113894844836e-05,0.00011907454306143048,0.020645536751367648,11261853
18,1963,Afghanistan,AF,AFG,0.00046909244887868677,0.9775745169193966,0.00025949795044352886,2.9508128144080206e-05,0.00012115690261510579,0.020278766758121614,11522249
19,1964,Afghanistan,AF,AFG,0.0004900629331033992,0.9785615486904533,0.00025872677087704983,2.747540929667786e-05,0.00012279133537527635,0.019873964191909628,11792363
20,1965,Afghanistan,AF,AFG,0.0005097340733990556,0.979647088062298,0.00025789081269157483,2.5515698782205286e-05,0.00012476182586364012,0.019435009526965454,12071000
21,1966,Afghanistan,AF,AFG,0.000532826600619684,0.9834672465356158,0.0002569476592116788,2.346184545698578e-05,0.0001261276450601408,0.018120715887245283,12360494
22,1967,Afghanistan,AF,AFG,0.0005590494500916679,0.9900441972064902,0.0002560302750667025,2.1401667039813813e-05,0.0001265146516523311,0.015688685507241226,12662565
23,1968,Afghanistan,AF,AFG,0.0005812677339837695,0.9954935180401089,0.00025487303053358865,1.9498904361958854e-05,0.00012724383834622163,0.012981491917434394,12975088
24,1969,Afghanistan,AF,AFG,0.0005930381309604187,0.9962975166631681,0.0002532351790670551,1.7900199767733627e-05,0.00012936278823740268,0.01076373609058584,13295941
25,1970,Afghanistan,AF,AFG,0.0005887102693973428,0.9892837113704764,0.0002509726198341041,1.6736401673640167e-05,0.00013396461865961977,0.009725904719958893,13623000
26,1971,Afghanistan,AF,AFG,0.0005732336633242007,0.9750481079957606,0.00024846573483418673,1.583360074923739e-05,0.006997950014397113,0.01165130914861869,13957659
27,1972,Afghanistan,AF,AFG,0.000556152448699936,0.9578742138945257,0.00024598243833623016,1.5102958124111915e-05,0.02279826489385907,0.016394610649235617,14301834
28,1973,Afghanistan,AF,AFG,0.0005384812073061207,0.9401816369241839,0.00024313883432159524,1.4466863002014647e-05,0.04084841600474513,0.021852196564543125,14654179
29,1974,Afghanistan,AF,AFG,0.0005211361887919752,0.9241614296609351,0.00023938694561839963,1.3854336307353122e-05,0.055079712389306854,0.026115024295044077,15013350
30,1975,Afghanistan,AF,AFG,0.000504942125113799,0.9117921706333724,0.00023455585901937834,1.3265704252828716e-05,0.06,0.027455065678241644,15378000
31,1976,Afghanistan,AF,AFG,0.00048783480145427136,0.9121697518391827,0.00022209953625970975,1.2584797185558724e-05,0.05315223873423501,0.026627723359596983,15812730
32,1977,Afghanistan,AF,AFG,0.00046958279440797546,0.9265683547523672,0.00020142485256675132,1.1888172010328494e-05,0.039452246959492766,0.025612760200066906,16318741
33,1978,Afghanistan,AF,AFG,0.0004531063769603384,0.9459031939297079,0.00017970679874451675,1.1190751296445562e-05,0.024259465426144107,0.02461161694034502,16799587
34,1979,Afghanistan,AF,AFG,0.00044064796522744974,0.9624549400885445,0.00016283169089346576,1.066506780010889e-05,0.012039288011729477,0.02378216872929855,17158822
35,1980,Afghanistan,AF,AFG,0.0004341040462427746,0.9694508670520231,0.0001560693641618497,1.0346820809248554e-05,0.006692890173410405,0.023255722543352602,17300000
36,1981,Afghanistan,AF,AFG,0.00043582223921598506,0.9696072563263463,0.00015775841880723418,1.0166653656466203e-05,0.006194647245164062,0.0229915366698343,17114776
37,1982,Afghanistan,AF,AFG,0.00044430881669910215,0.969994220626677,0.00016193760867812848,1.0136094765408783e-05,0.005893869210070744,0.022830923701716202,16673088
38,1983,Afghanistan,AF,AFG,0.00045565713475956016,0.9704837360689195,0.00016722499168829856,1.0157369865511468e-05,0.005736622372276029,0.022732379564560985,16145912
39,1984,Afghanistan,AF,AFG,0.00046522515216288303,0.970919225298875,0.00017192826592386863,1.0124664548850041e-05,0.00567809017497458,0.022657916749022428,15704224
40,1985,Afghanistan,AF,AFG,0.0004674914620787422,0.9711092853921,0.00017398028223468008,9.987756943102004e-06,0.005670468458019202,0.022568786648624266,15519000
41,1986,Afghanistan,AF,AFG,0.00046396307665281774,0.9710986098301058,0.00018300944675188175,9.659189659670044e-06,0.005753270939690402,0.02245310833689167,15529253
42,1987,Afghanistan,AF,AFG,0.00046005057214210614,0.9710677164491989,0.00020470258064719308,9.38354058853695e-06,0.005950964316258996,0.022327684934642034,15559159
43,1988,Afghanistan,AF,AFG,0.0004554879247005226,0.9710180510716716,0.00023085145487353818,9.03415352127918e-06,0.006187305937892821,0.0221971714898261,15607439
44,1989,Afghanistan,AF,AFG,0.0004502701589051053,0.9709511623727023,0.0002534962932308323,8.677446735311651e-06,0.006386600797189375,0.022066172805098868,15672813
45,1990,Afghanistan,AF,AFG,0.0004443315983242351,0.970868985654437,0.0002646312047733909,8.251872540307223e-06,0.006474546147010283,0.021939253522914814,15754000
46,1991,Afghanistan,AF,AFG,0.0004303646738398251,0.97026119261675,0.00026230391618194766,7.45005205723875e-06,0.0063660073991433684,0.022582039041997806,16107270
47,1992,Afghanistan,AF,AFG,0.0004064946398745091,0.9690803751088656,0.0002529102318110549,6.404291919248283e-06,0.00609931716609371,0.024129177888755196,16863691
48,1993,Afghanistan,AF,AFG,0.0003797764471989062,0.9679622428308434,0.00024082974172734417,5.270778980761433e-06,0.005781371676493492,0.025705476944939874,17834176
49,1994,Afghanistan,AF,AFG,0.00035523778706136774,0.9673880665064193,0.00022963794158369774,4.195512808767836e-06,0.005493253960603922,0.026639275809878692,18829641
50,1995,Afghanistan,AF,AFG,0.00033614770357560654,0.9677155282030415,0.00022160622552260822,3.35689944560297e-06,0.005289659732465287,0.02643370123594934,19661000
51,1996,Afghanistan,AF,AFG,0.0003208142598640787,0.968897505405804,0.00021656685231696016,2.4609869581472746e-06,0.005227973034670581,0.025221818598485646,20317052
52,1997,Afghanistan,AF,AFG,0.0003065273603741593,0.9704944838215432,0.00021258616154398046,1.5768359925716689e-06,0.005285602030009101,0.023603371275352118,20927985
53,1998,Afghanistan,AF,AFG,0.00029363114601986887,0.9722635684847243,0.0002089530915646297,7.436053080591803e-07,0.005391463810751334,0.021814916545873406,21516791
54,1999,Afghanistan,AF,AFG,0.000282587016965399,0.9739825883514166,0.00020491743026304748,1.8094254327862912e-07,0.005482468590070823,0.02007299674552218,22106465
55,2000,Afghanistan,AF,AFG,0.0002737235915492958,0.9754459947183098,0.0002,0.0,0.005501760563380281,0.018578521126760564,22720000
56,2001,Afghanistan,AF,AFG,0.00034875960807738697,0.9762078646551375,0.00019272096378758998,0.0,0.005456398942387663,0.017341385052642332,23417276
57,2002,Afghanistan,AF,AFG,0.0005298703777606944,0.976450210027402,0.00018326716983263597,0.0,0.005395051364635382,0.016220963969599978,24183273
58,2003,Afghanistan,AF,AFG,0.0007364624234680196,0.9768640724795518,0.00017297379868152406,0.0,0.0053264056096782855,0.01516990644211469,24928631
59,2004,Afghanistan,AF,AFG,0.0008999376584088409,0.9780688408105885,0.00016304182214413844,0.0,0.005257120826155757,0.014131243112138233,25563993
60,2005,Afghanistan,AF,AFG,0.0009598076923076923,0.9806538461538462,0.0001543076923076923,0.0,0.005192307692307692,0.013039730769230769,26000000
61,2006,Afghanistan,AF,AFG,0.0009226170491721998,0.9839499614185238,0.00014517007598349304,0.0,0.004968786152310862,0.011610488230007194,26300186
62,2007,Afghanistan,AF,AFG,0.0008346532965587628,0.9869630158158502,0.00013389676852680813,0.0,0.004472257440057864,0.009690505785823124,26572710
63,2008,Afghanistan,AF,AFG,0.000696805465468738,0.9898161382997066,0.00012106673075789117,0.0,0.0037753114930543373,0.007393243700163537,26795140
64,2009,Afghanistan,AF,AFG,0.0005089989454833367,0.9926361973922776,0.00010718111225343612,0.0,0.0029437693296199977,0.004816989364204462,26945046
65,2010,Afghanistan,AF,AFG,0.00026985186184636526,0.9955555924279849,9.259259602194801e-05,0.0,0.002037037112482856,0.002044926001663926,26999999
66,1945,Albania,AL,ALB,0.33458467023172905,0.6639839572192513,0.0,0.0005249554367201426,0.000268270944741533,0.0006381461675579323,1122000
67,1946,Albania,AL,ALB,0.33747873784500626,0.6655682137499527,0.0,0.0005020995689871595,0.0004448426005938869,0.00032328165231278514,1135233
68,1947,Albania,AL,ALB,0.33906206989973264,0.6654289909614362,0.0,0.00047932436105281167,0.000957780380871832,0.00013546123247144677,1151621
69,1948,Albania,AL,ALB,0.33948126407287316,0.6639039132410575,0.0,0.0004561404707643001,0.0017664765796639936,4.014719499236349e-05,1170692
70,1949,Albania,AL,ALB,0.33889133580821745,0.6613284674594685,0.0,0.0004337339289834099,0.002830596279284381,5.872606388556807e-06,1191975
71,1950,Albania,AL,ALB,0.3374485596707819,0.6580246913580247,0.0,0.0004123456790123457,0.00411275720164609,1.646090534979424e-06,1215000
72,1951,Albania,AL,ALB,0.33490801297881956,0.6534007359606284,0.0,0.00039078268534581043,0.008761589526701738,0.00024091551117195326,1241099
73,1952,Albania,AL,ALB,0.33113832930094417,0.6470183392429596,0.0,0.00036967937000342935,0.018573635411193577,0.0007936308177307665,1271372
74,1953,Albania,AL,ALB,0.32645029291299965,0.6393894229479806,0.0,0.0003486603396947881,0.03156333932313917,0.0014222276713703884,1304995
75,1954,Albania,AL,ALB,0.3211285878857245,0.630977261966454,0.0,0.00032807787375712543,0.04591151590618464,0.0019132905092290543,1341145
76,1955,Albania,AL,ALB,0.3154256707759246,0.6221885424220449,0.0,0.00030891950688905005,0.06,0.002076867295141407,1379000
77,1956,Albania,AL,ALB,0.30888969020178997,0.6125092612677584,0.0,0.00028945863488208964,0.07583252810777158,0.00181915244258014,1419892
78,1957,Albania,AL,ALB,0.3014695140349991,0.6017027138837195,0.0,0.0002703370611630774,0.09478317738889898,0.0013059464596085028,1464838
79,1958,Albania,AL,ALB,0.29390732662584346,0.5904625206110524,0.0,0.00025189449785724394,0.11466422661777753,0.000736510421556351,1512538
80,1959,Albania,AL,ALB,0.2868344078089662,0.5793696836508095,0.0,0.00023436119286005178,0.13359804622166216,0.0002843070208466202,1561692
81,1960,Albania,AL,ALB,0.28078088144009933,0.5688994413407821,0.0,0.00021787709497206705,0.15,0.00010180012414649286,1611000
82,1961,Albania,AL,ALB,0.2760361160984691,0.5588626656214288,0.0,0.0002017020036535157,0.16431488151362,0.00027756604084856935,1660866
83,1962,Albania,AL,ALB,0.27245086341275665,0.5489350940914616,0.0,0.00018689219882760187,0.17771462378892394,0.0006839086400847556,1712217
84,1963,Albania,AL,ALB,0.26983652917057466,0.539289387855724,0.0,0.0001728500709818734,0.18993332521032452,0.0011442107977455817,1764535
85,1964,Albania,AL,ALB,0.26802039506917397,0.5300687502682548,0.0,0.00015957721941647562,0.20075474522121253,0.0015016766613364207,1817302
86,1965,Albania,AL,ALB,0.26684652406417114,0.5213877005347594,0.0,0.00014705882352941175,0.21,0.001618716577540107,1870000
87,1966,Albania,AL,ALB,0.2668609011411709,0.5131649158866256,0.0,0.00013366188847085598,0.2178615970151272,0.0014161919155880967,1922762
88,1967,Albania,AL,ALB,0.2683101738567576,0.505276230972951,0.0,0.00011994309535172426,0.22470200213873215,0.0010106597528160058,1975937
89,1968,Albania,AL,ALB,0.27064288674444925,0.49774679438691866,0.0,0.00010791733827552035,0.23061442416244565,0.00055584820810405,2029331
90,1969,Albania,AL,ALB,0.2733640619373425,0.49059800744208376,0.0,9.842755971672068e-05,0.23568695234665707,0.00018821269955587565,2082750
91,1970,Albania,AL,ALB,0.27602949438202246,0.4838450374531835,0.0,9.363295880149813e-05,0.24,3.183520599250936e-05,2136000
92,1971,Albania,AL,ALB,0.2788501598903609,0.477474645957058,0.0,9.273640931932389e-05,0.24350936500685244,2.0100502512562815e-05,2189000
93,1972,Albania,AL,ALB,0.28211889926360945,0.47143091002600046,0.0,9.545555718613076e-05,0.24631325213068847,1.1597404144109343e-05,2241881
94,1973,Albania,AL,ALB,0.28556512614380053,0.46566572045379867,0.0,9.892093384847753e-05,0.24868112684452678,5.229300467760927e-06,2294762
95,1974,Albania,AL,ALB,0.28894252864750714,0.460137126394041,0.0,0.00010307693159567776,0.2508560283606381,1.703750935465748e-06,2347761
96,1975,Albania,AL,ALB,0.29202457309454394,0.45480716368179924,0.0,0.00010620574760516452,0.2530612244897959,8.329862557267805e-07,2401000
97,1976,Albania,AL,ALB,0.29524464167043224,0.44943797791842194,0.0,0.00010879029672044113,0.255316972956851,5.5821238392136455e-05,2454263
98,1977,Albania,AL,ALB,0.2987414022005421,0.44404665573667196,0.0,0.0001124638231398703,0.2574863218866165,0.00019701109443651037,2507473
99,1978,Albania,AL,ALB,0.30189984037186174,0.43896058965572177,0.0,0.00011519153814675168,0.259540202237293,0.0003904797903279718,2560952
100,1979,Albania,AL,ALB,0.304154461533755,0.4344831014676752,0.0,0.00011701631345075754,0.2614503904367844,0.0006049666924153544,2615020
101,1980,Albania,AL,ALB,0.30498614232209736,0.4308951310861423,0.0,0.00011610486891385768,0.26319101123595506,0.0008116104868913858,2670000
102,1981,Albania,AL,ALB,0.304300185398357,0.42910328676731146,0.0,0.00011335198321950446,0.26475685082512174,0.0010073286275752726,2726022
103,1982,Albania,AL,ALB,0.3027237443570495,0.42910930587801127,0.0,0.00011103537069463944,0.26617621852335893,0.0012185143754871273,2782897
104,1983,Albania,AL,ALB,0.30081595909959685,0.42988198042500847,0.0,0.00010843310293645996,0.26747313200216444,0.0014596222232940357,2840461
105,1984,Albania,AL,ALB,0.2990923047730762,0.4304710976177744,0.0,0.00010591502647875662,0.26866985216746303,0.001743285435821359,2898550
106,1985,Albania,AL,ALB,0.2980267162664863,0.43,0.0,0.00010382144064930672,0.26978694622928645,0.0020825160635779506,2957000
107,1986,Albania,AL,ALB,0.29801411039913134,0.427804510644818,0.0,0.00010148503112373446,0.2718900061454824,0.002742749043768902,3015223
108,1987,Albania,AL,ALB,0.29874696584172267,0.42458790761842163,0.0,9.956594454241965e-05,0.27491231038544384,0.003756824822505808,3073340
109,1988,Albania,AL,ALB,0.2996504744518789,0.42150967708155745,0.0,9.737421645681725e-05,0.27726717505585446,0.004804539617897189,3132246
110,1989,Albania,AL,ALB,0.30019161660142685,0.4196478739577441,0.0,9.55264194756132e-05,0.2774829508831339,0.005586886133134388,3192834
111,1990,Albania,AL,ALB,0.2998765356265356,0.42,0.0,9.367321867321867e-05,0.2742014742014742,0.005828316953316953,3256000
112,1991,Albania,AL,ALB,0.298283852000793,0.43294113977372967,0.0,9.117757943321737e-05,0.2614238158836742,0.005315592895706945,3334153
113,1992,Albania,AL,ALB,0.29586588605310316,0.46080965263708035,0.0,8.841869725700689e-05,0.2386268897307957,0.004291954452990288,3426877
114,1993,Albania,AL,ALB,0.29338263423236366,0.4934634118592365,0.0,8.618176388187694e-05,0.21207028222394458,0.003144070026238507,3515825
115,1994,Albania,AL,ALB,0.29147602555428276,0.5223362719418709,0.0,8.429519171294529e-05,0.18691453919000695,0.0022000486790775984,3582648
116,1995,Albania,AL,ALB,0.29071404821280133,0.54,0.0,8.367968966472707e-05,0.167453034081463,0.0017492380160709338,3609000
117,1996,Albania,AL,ALB,0.2851884626369252,0.5571057756528897,0.0,8.461197678314821e-05,0.15222706593774807,0.0016722812288470059,3557416
118,1997,Albania,AL,ALB,0.27134254287784093,0.5852813643574089,0.0,8.764246996862341e-05,0.1373060509991824,0.0016456984726334204,3434408
119,1998,Albania,AL,ALB,0.25346058756682704,0.6181101547880637,0.0,9.125219917800018e-05,0.12366589284801764,0.0016516648051218034,3287592
120,1999,Albania,AL,ALB,0.23720084535597727,0.6466496070257576,0.0,9.479919003572034e-05,0.1133365396526052,0.0016719417149299877,3164584
121,2000,Albania,AL,ALB,0.23,0.659,0.0,9.637006103437199e-05,0.1092194025056216,0.0016842274333440412,3113000
122,2001,Albania,AL,ALB,0.233922304139062,0.6546212098836142,0.0,9.599295238364306e-05,0.10922649585271921,0.0024165182360925794,3114812
123,2002,Albania,AL,ALB,0.243221878730451,0.6441051982372077,0.0,9.584574412840637e-05,0.10926671274100877,0.004159192408247735,3119596
124,2003,Albania,AL,ALB,0.2541967147884418,0.6313799948438671,0.0,9.563794990618525e-05,0.10936855283468964,0.0062299008371999,3126374
125,2004,Albania,AL,ALB,0.2631779789724099,0.6203419854966294,0.0,9.540011894703794e-05,0.10955890048012742,0.00795266877844455,3134168
126,2005,Albania,AL,ALB,0.26654328453214515,0.6148351368555061,0.0,9.516231699554424e-05,0.10986632718014004,0.00866008911521324,3142000
127,2006,Albania,AL,ALB,0.2637533981149588,0.6140585777246184,0.0,8.919853371577601e-05,0.11243554532999649,0.008541156393915962,3150276
128,2007,Albania,AL,ALB,0.25685281565294554,0.6148824883494697,0.0,7.468491510287215e-05,0.11875534424366017,0.00817609943473646,3159942
129,2008,Albania,AL,ALB,0.24613491391191306,0.6176149276118307,0.0,5.329848222322161e-05,0.12787031249310116,0.007489855942717693,3170822
130,2009,Albania,AL,ALB,0.23189571504561635,0.6225567836025614,0.0,2.7649123821259726e-05,0.13883284879291152,0.006408941223932453,3182741
131,2010,Albania,AL,ALB,0.21443143145492524,0.6299997652967823,0.0,0.0,0.15070606551349153,0.004862424797177302,3195525
132,1945,Argentina,AR,ARG,0.9837835064935065,0.0,0.0,0.016211688311688312,0.0,4.805194805194806e-06,15400000
133,1946,Argentina,AR,ARG,0.9757495483618076,0.0004311041070787294,0.0,0.015931578321596515,0.005512835510520759,0.0016170073665512609,15669069
134,1947,Argentina,AR,ARG,0.9677721461510872,0.0007512264829606782,0.0,0.01561222299540049,0.0096072282902084,0.005875244228371599,15984527
135,1948,Argentina,AR,ARG,0.9598472502287269,0.000964538920286773,0.0,0.015264022716632651,0.01233485001943031,0.011932290726387584,16340450
136,1949,Argentina,AR,ARG,0.9519589961482084,0.0010766296358191028,0.0,0.014896793457094638,0.013767984968665194,0.018989456405136454,16730916
137,1950,Argentina,AR,ARG,0.9440816326530612,0.0010941107871720117,0.0,0.014518950437317784,0.013991195335276967,0.026314110787172013,17150000
138,1951,Argentina,AR,ARG,0.9339065222995588,0.000950665536559146,0.0,0.012606270603902762,0.012157232117951288,0.03838524154521489,17684453
139,1952,Argentina,AR,ARG,0.921998077294002,0.0006626844557575147,0.0,0.008783580249921258,0.008474229401094904,0.055897398417133023,18348099
140,1953,Argentina,AR,ARG,0.912048686778463,0.000347110950462211,0.0,0.00460016618646323,0.004439382964557733,0.07327489037543435,19025617
141,1954,Argentina,AR,ARG,0.9070232719729778,9.953223421041758e-05,0.0,0.001318916889309034,0.0012730534969178679,0.08605043748778804,19601690
142,1955,Argentina,AR,ARG,0.9095256750663795,0.0,0.0,0.0,0.0,0.09047432493362056,19961000
143,1956,Argentina,AR,ARG,0.9173671916939529,0.0,0.0,0.0019570383278047394,0.0,0.08403702862530486,20135017
144,1957,Argentina,AR,ARG,0.9261709607250147,0.0,0.0,0.006626603995424964,0.0,0.06990097789769326,20254266
145,1958,Argentina,AR,ARG,0.9353093252822351,0.0,0.0,0.012250635146235707,0.0,0.05282304849949435,20352006
146,1959,Argentina,AR,ARG,0.9441136687115317,0.0,0.0,0.01708682409698567,0.0,0.03752662867237915,20461497
147,1960,Argentina,AR,ARG,0.9518742724097788,0.0,0.0,0.019402405898331393,0.0,0.028723321691889795,20616000
148,1961,Argentina,AR,ARG,0.9570342070049591,8.63052878866309e-06,1.726105757732618e-05,0.019729244968737347,0.000189871633350588,0.02521778180450548,20856196
149,1962,Argentina,AR,ARG,0.9593437071450825,3.0220670390797656e-05,6.044134078159531e-05,0.019807477330483523,0.0006648547485975484,0.022526771028085486,21177558
150,1963,Argentina,AR,ARG,0.9600404167548521,5.848083499493166e-05,0.00011696166998986332,0.01974804971056628,0.0012865319565273895,0.020343301066764692,21545520
151,1964,Argentina,AR,ARG,0.960317843287836,8.756918079305022e-05,0.00017513836158610045,0.019657183076416607,0.001926476368498775,0.01835700878638146,21925522
152,1965,Argentina,AR,ARG,0.96129767087017,0.0001121931517300184,0.0002243863034600368,0.01963380155275322,0.002468249338060405,0.016263698783826237,22283000
153,1966,Argentina,AR,ARG,0.9631923130212495,0.00013267075201187455,0.0002724172774643824,0.01967409960451291,0.0029726208695780615,0.013767155489104215,22612369
154,1967,Argentina,AR,ARG,0.9652506272378736,0.00015259405756013524,0.00032611530015708905,0.019712274748826912,0.003516421060717917,0.011073227577513094,22936673
155,1968,Argentina,AR,ARG,0.967111313767898,0.00017193731921865492,0.00037482335589666775,0.019749193313082555,0.0040183041031293795,0.008619690640059022,23264292
156,1969,Argentina,AR,ARG,0.9684305043534023,0.00019064881945167028,0.0004084121376698003,0.019785619215502984,0.004400725516200744,0.006823151782557988,23603608
157,1970,Argentina,AR,ARG,0.9688834035805199,0.00020865500980678546,0.0004173100196135709,0.019822225931644618,0.00459041021574928,0.0060779952426657765,23963000
158,1971,Argentina,AR,ARG,0.9683992047167065,0.0002237180836772157,0.0003920404818036671,0.01986553344094633,0.004648720517761175,0.006561165193424774,24352077
159,1972,Argentina,AR,ARG,0.9671781859444929,0.00023599947736916422,0.0003408567301882779,0.019914681646597224,0.004681874319558393,0.007984534584804848,24767004
160,1973,Argentina,AR,ARG,0.9653146421065699,0.00024876972496260517,0.00028032236238208046,0.019959603098778568,0.0046874121884147284,0.010039176072130838,25195992
161,1974,Argentina,AR,ARG,0.9628958671458077,0.0002651083984693951,0.00022589233422716043,0.019990905775191747,0.00466304367463809,0.012437189424867347,25627253
162,1975,Argentina,AR,ARG,0.96,0.00028791892203155594,0.00019194594802103728,0.02,0.004606702752504895,0.014913432377442512,26049000
163,1976,Argentina,AR,ARG,0.9565057055424919,0.0003485140342001837,0.00017590112950522234,0.01998193744095605,0.0044437523634115825,0.01817658863306038,26458045
164,1977,Argentina,AR,ARG,0.952471766621318,0.0004518978574591532,0.00016431972508647354,0.019945674722515024,0.0041614510168818605,0.022590165051234512,26862265
165,1978,Argentina,AR,ARG,0.9482248925438145,0.0005628159605012194,0.00015458551241448194,0.019903022254959223,0.003846446964773061,0.0274201691440569,27266462
166,1979,Argentina,AR,ARG,0.944075575458803,0.0006480475341330629,0.0001440627554272942,0.01986515913984237,0.003580503275846862,0.031972573226390376,27675439
167,1980,Argentina,AR,ARG,0.9403188937139603,0.000676300989535132,0.0001304904961913576,0.019842671032960776,0.0034408058660212143,0.035590837901331246,28094000
168,1981,Argentina,AR,ARG,0.9371208455632546,0.0005968101088638571,0.00010636289181701964,0.019862551378640465,0.0036845592141570203,0.03836029928288133,28524986
169,1982,Argentina,AR,ARG,0.9342808873535734,0.00042505805622594227,7.225848860306182e-05,0.019917208274477304,0.004422785694200212,0.04080281148699373,28965455
170,1983,Argentina,AR,ARG,0.931543210042347,0.0002273938068711894,3.746829772309371e-05,0.01996659065452934,0.005515863829053985,0.04294465323821463,29411531
171,1984,Argentina,AR,ARG,0.9286655986813908,6.617695275092837e-05,1.0649934703843736e-05,0.01997304829731992,0.006832435467926315,0.044811978082032494,29859338
172,1985,Argentina,AR,ARG,0.9254186437881537,0.0,0.0,0.019901204421712587,0.008249463784853984,0.046430688005279656,30305000
173,1986,Argentina,AR,ARG,0.921330517749693,0.0,0.0,0.019750919649746877,0.01059720490740475,0.04807874337229548,30748391
174,1987,Argentina,AR,ARG,0.9166069533574482,0.0,0.0,0.019565468778838434,0.014145089379530976,0.04977703166285999,31192097
175,1988,Argentina,AR,ARG,0.9120102762939342,0.0,0.0,0.01937466913016525,0.01797488505928062,0.05118027678830286,31636308
176,1989,Argentina,AR,ARG,0.9082609160776095,0.0,0.0,0.019206599800531226,0.021219148453618275,0.05196222013058609,32081212
177,1990,Argentina,AR,ARG,0.9060396901036062,0.0,0.0,0.019087926952992898,0.023057767393242536,0.05181461555015833,32527000
178,1991,Argentina,AR,ARG,0.9071100854829007,0.0,0.0,0.019175697221159756,0.023682179556185717,0.049632627447669365,32973612
179,1992,Argentina,AR,ARG,0.9112364836558843,0.0,0.0,0.019485485845440492,0.023967318440927747,0.045485931614045294,33420927
180,1993,Argentina,AR,ARG,0.9161656682522644,0.0,0.0,0.019838001884671295,0.024142671199735358,0.040782707839691686,33869036
181,1994,Argentina,AR,ARG,0.9197619443773434,0.0,0.0,0.02006324372348879,0.024425790175018787,0.03685776835092224,34318030
182,1995,Argentina,AR,ARG,0.92,0.0,0.0,0.02,0.025023009664058904,0.034976990335941094,34768000
183,1996,Argentina,AR,ARG,0.9178948122506113,0.0015647982051198068,1.620655472544819e-05,0.018558151360592776,0.02623991638666603,0.03518232998486802,35232658
184,1997,Argentina,AR,ARG,0.9153271616546933,0.005253563877277151,5.46595777973243e-05,0.015537517023714304,0.02825466143711903,0.03627853064750206,35711948
185,1998,Argentina,AR,ARG,0.9116709239191263,0.009619373165519378,0.00010078675573043316,0.012069538716125412,0.03107584265548644,0.03765141158110847,36185310
186,1999,Argentina,AR,ARG,0.9063239206621064,0.013298635243657353,0.00014077786252415225,0.009220363079674755,0.03471789011737767,0.03872109167404179,36632180
187,2000,Argentina,AR,ARG,0.898695884640311,0.015,0.00016161697990926767,0.008,0.03920520090732339,0.03893729747245626,37032000
