,year,name,christian,islam,buddhist,judaism,nonrelig,other,pop
7803,2004,SWD,7658729000,350057000,13804000,19331000,941678000,17567000,8997708000
7804,2005,SWD,7630100000,350000000,15000000,19250000,993300000,22350000,9030000000
7805,2006,SWD,7578500000,361904000,14343000,19267000,1061680000,33704000,9074325000
7806,2007,SWD,7496948000,394223000,12431000,19322000,1149801000,55805000,9134074000
7807,2008,SWD,7391567000,441864000,9347000,19423000,1254467000,86198000,9206562000
7808,2009,SWD,7268481000,499734000,5175000,19573000,1372480000,122429000,9289106000
7809,2010,SWD,7133813000,562741000,0,19781000,1500643000,162043000,9379022000
7810,1945,SWZ,4381213000,1713000,0,19300000,9700000,74000,4412000000
7811,1946,SWZ,4438198000,1768000,0,18848000,9739000,204000,4468080000
7812,1947,SWZ,4494869000,1825000,0,18486000,9854000,304000,4524321000
7813,1948,SWZ,4551223000,1884000,0,18220000,10038000,375000,4580722000
7814,1949,SWZ,4607258000,1945000,0,18056000,10285000,417000,4637281000
7815,1950,SWZ,4662971000,2009000,0,18000000,10589000,431000,4694000000
7816,1951,SWZ,4716915000,2074000,0,18077000,11679000,390000,4749626000
7817,1952,SWZ,4769097000,2143000,0,18273000,13909000,294000,4804164000
7818,1953,SWZ,4821693000,2214000,0,18536000,16707000,180000,4859487000
7819,1954,SWZ,4876879000,2285000,0,18812000,19501000,84000,4917474000
7820,1955,SWZ,4936833000,2356000,0,19048000,21719000,44000,4980000000
7821,1956,SWZ,5003194000,2415000,0,19250000,23238000,131000,5047810000
7822,1957,SWZ,5075104000,2464000,0,19454000,24477000,387000,5120206000
7823,1958,SWZ,5150987000,2518000,0,19651000,25669000,803000,5196896000
7824,1959,SWZ,5229271000,2593000,0,19831000,27048000,1372000,5277591000
7825,1960,SWZ,5308380000,2703000,0,19984000,28849000,2084000,5362000000
7826,1961,SWZ,5389291000,3290000,0,20109000,31590000,7304000,5454165000
7827,1962,SWZ,5473181000,4585000,0,20219000,35347000,18624000,5554854000
7828,1963,SWZ,5558772000,6285000,0,20319000,39685000,31874000,5658860000
7829,1964,SWZ,5644789000,8087000,0,20417000,44167000,42881000,5760978000
7830,1965,SWZ,5729956000,9686000,0,20520000,48360000,47478000,5856000000
7831,1966,SWZ,5821492000,11278000,211000,20626000,52419000,43494000,5949564000
7832,1967,SWZ,5920250000,13066000,714000,20733000,56636000,33940000,6045448000
7833,1968,SWZ,6015397000,14756000,1316000,20839000,60774000,22414000,6135648000
7834,1969,SWZ,6096102000,16055000,1819000,20947000,64598000,12514000,6212166000
7835,1970,SWZ,6151533000,16670000,2031000,21057000,67872000,7837000,6267000000
7836,1971,SWZ,6189881000,16800000,2029000,21187000,70257000,7043000,6307799000
7837,1972,SWZ,6224662000,16870000,2026000,21337000,71991000,6406000,6345329000
7838,1973,SWZ,6253030000,16922000,2022000,21480000,73698000,5935000,6376259000
7839,1974,SWZ,6272139000,16996000,2018000,21586000,76004000,5644000,6397259000
7840,1975,SWZ,6279141000,17135000,2015000,21628000,79536000,5545000,6405000000
7841,1976,SWZ,6247978000,19973000,2012000,21302000,95794000,7152000,6396056000
7842,1977,SWZ,6173667000,27008000,2010000,20517000,129571000,10985000,6374728000
7843,1978,SWZ,6084973000,36570000,2008000,19562000,171425000,15559000,6349272000
7844,1979,SWZ,6010662000,46991000,2004000,18727000,211915000,19392000,6327944000
7845,1980,SWZ,5979500000,56600000,2000000,18300000,241600000,21000000,6319000000
7846,1981,SWZ,5982442000,65575000,1922000,18193000,259723000,19489000,6328425000
7847,1982,SWZ,5989979000,75062000,1741000,18119000,273743000,15855000,6353317000
7848,1983,SWZ,6000174000,84841000,1519000,18062000,286542000,11441000,6388595000
7849,1984,SWZ,6011093000,94693000,1318000,18010000,301000000,7591000,6429183000
7850,1985,SWZ,6020800000,104400000,1200000,17950000,320000000,5650000,6470000000
7851,1986,SWZ,6029637000,113580000,1146000,17868000,348716000,5150000,6515100000
7852,1987,SWZ,6038898000,122382000,1099000,17776000,387108000,4740000,6569414000
7853,1988,SWZ,6048070000,131374000,1062000,17689000,430232000,4431000,6629177000
7854,1989,SWZ,6056642000,141123000,1038000,17625000,473143000,4237000,6690627000
7855,1990,SWZ,6064100000,152200000,1030000,17600000,510900000,4170000,6750000000
7856,1991,SWZ,6070389000,165544000,1710000,17610000,543119000,5562000,6806691000
7857,1992,SWZ,6075991000,181089000,3449000,17638000,573300000,9353000,6863220000
7858,1993,SWZ,6081201000,197893000,5792000,17675000,602317000,14960000,6920503000
7859,1994,SWZ,6086312000,215011000,8287000,17715000,631042000,21803000,6979458000
7860,1995,SWZ,6091621000,231500000,10480000,17750000,660350000,29299000,7041000000
7861,1996,SWZ,6096397000,249800000,12485000,17783000,695022000,42410000,7114446000
7862,1997,SWZ,6100446000,270540000,14605000,17820000,734477000,62644000,7199370000
7863,1998,SWZ,6104859000,290060000,16668000,17855000,771540000,84235000,7282071000
7864,1999,SWZ,6110727000,304700000,18501000,17884000,799039000,101417000,7348848000
7865,2000,SWZ,6119143000,310800000,19931000,17900000,809800000,108426000,7386000000
7866,2001,SWZ,6155673000,311266000,21058000,17907000,789611000,103217000,7399793000
7867,2002,SWZ,6228247000,311528000,22079000,17913000,741468000,90796000,7408093000
7868,2003,SWZ,6311494000,311714000,22959000,17918000,684007000,75971000,7414596000
7869,2004,SWZ,6380047000,311947000,23667000,17921000,635864000,63550000,7422999000
7870,2005,SWZ,6408536000,312354000,24170000,17923000,615675000,58342000,7437000000
7871,2006,SWZ,6407311000,313261000,24549000,17899000,636891000,60220000,7471090000
7872,2007,SWZ,6400681000,314820000,24893000,17836000,696696000,65892000,7533159000
7873,2008,SWZ,6384209000,316889000,25173000,17741000,789326000,75409000,7616995000
7874,2009,SWZ,6353458000,319329000,25362000,17626000,909015000,88827000,7716386000
7875,2010,SWZ,6303993000,322000000,25431000,17500000,1050000000,106198000,7825122000
7876,1950,SYR,463236000,2947658000,0,7837000,0,76269000,3495000000
7877,1951,SYR,443717000,3064613000,0,10885000,0,64889000,3584579000
7878,1952,SYR,425791000,3181757000,0,13419000,0,54268000,3676657000
7879,1953,SYR,410025000,3299090000,0,15346000,0,44554000,3771146000
7880,1954,SYR,396986000,3416610000,0,16570000,0,35895000,3867956000
7881,1955,SYR,387241000,3534318000,0,17000000,0,28441000,3967000000
7882,1956,SYR,380254000,3652289000,0,16622000,0,21341000,4065791000
7883,1957,SYR,374704000,3770525000,0,15656000,0,14251000,4164539000
7884,1958,SYR,369974000,3888913000,0,14354000,0,8071000,4267190000
7885,1959,SYR,365449000,4007339000,0,12968000,0,3702000,4377695000
7886,1960,SYR,360515000,4125689000,0,11750000,0,2046000,4500000000
7887,1961,SYR,354314000,4240103000,0,10624000,0,29668000,4640026000
7888,1962,SYR,347259000,4350658000,0,9424000,0,95538000,4797654000
7889,1963,SYR,340632000,4463143000,0,8261000,0,174156000,4967768000
7890,1964,SYR,335715000,4583347000,0,7248000,0,240026000,5145255000
7891,1965,SYR,333791000,4717060000,0,6500000,0,267649000,5325000000
7892,1966,SYR,355991000,4873511000,0,5989000,6037000,239865000,5508778000
7893,1967,SYR,412259000,5051315000,0,5582000,20433000,173612000,5700532000
7894,1968,SYR,487098000,5240332000,0,5230000,37616000,94536000,5898397000
7895,1969,SYR,565011000,5430423000,0,4886000,52012000,28283000,6100508000
7896,1970,SYR,630500000,5611450000,0,4500000,58050000,500000,6305000000
7897,1971,SYR,683032000,5775909000,0,3994000,52012000,4405000,6506153000
7898,1972,SYR,733110000,5930632000,0,3403000,37616000,14142000,6705386000
7899,1973,SYR,781785000,6086981000,0,2838000,20433000,26737000,6911542000
7900,1974,SYR,830110000,6256316000,0,2416000,6037000,39218000,7133466000
7901,1975,SYR,879136000,6450000000,0,2250000,0,48614000,7380000000
7902,1976,SYR,936819000,6685503000,0,2250000,0,55088000,7676511000
7903,1977,SYR,1002460000,6960846000,0,2250000,0,60868000,8022309000
7904,1978,SYR,1064122000,7258207000,0,2250000,0,66077000,8387151000
7905,1979,SYR,1109872000,7559765000,0,2250000,0,70839000,8740796000
7906,1980,SYR,1127774000,7847700000,0,2250000,0,75276000,9053000000
7907,1981,SYR,1111458000,8115225000,0,2250000,0,79366000,9312451000
7908,1982,SYR,1072470000,8374250000,0,2250000,0,83095000,9542232000
7909,1983,SYR,1025749000,8634991000,0,2250000,0,86590000,9763687000
7910,1984,SYR,986235000,8907665000,0,2250000,0,89980000,9998161000
7911,1985,SYR,968865000,9202490000,0,2250000,0,93395000,10267000000
7912,1986,SYR,967671000,9530766000,0,2432000,3380000,97346000,10584398000
7913,1987,SYR,966731000,9888212000,0,2866000,11440000,101750000,10941391000
7914,1988,SYR,966051000,10261667000,0,3384000,21060000,105843000,11324586000
7915,1989,SYR,965639000,10637971000,0,3818000,29120000,108860000,11720587000
7916,1990,SYR,965500000,11003964000,0,4000000,32500000,110036000,12116000000
7917,1991,SYR,1007312000,11359354000,0,3844000,29120000,99771000,12517222000
7918,1992,SYR,1108662000,11712932000,0,3472000,21060000,75140000,12933684000
7919,1993,SYR,1233414000,12065159000,0,3028000,11440000,45388000,13356533000
7920,1994,SYR,1345437000,12416494000,0,2656000,3380000,19760000,13776922000
7921,1995,SYR,1408597000,12767400000,0,2500000,0,7503000,14186000000
7922,1996,SYR,1433841000,13113882000,0,2500000,8474000,5218000,14580748000
7923,1997,SYR,1455451000,13455639000,0,2500000,30303000,3375000,14967238000
7924,1998,SYR,1472293000,13798665000,0,2500000,60095000,2010000,15350254000
7925,1999,SYR,1483230000,14148953000,0,2500000,92458000,1163000,15734580000
7926,2000,SYR,1487128000,14512500000,0,2500000,122000000,872000,16125000000
7927,2001,SYR,1474251000,14896277000,0,2240000,152026000,1005000,16519472000
7928,2002,SYR,1443545000,15296948000,0,1620000,186200000,1401000,16914863000
7929,2003,SYR,1406896000,15705038000,0,880000,219660000,2054000,17314318000
7930,2004,SYR,1376190000,16111073000,0,260000,247546000,2957000,17720982000
7931,2005,SYR,1363314000,16505580000,0,0,265000000,4106000,18138000000
7932,2006,SYR,1370721000,16888788000,0,0,275183000,14123000,18565996000
7933,2007,SYR,1392243000,17267180000,0,0,284115000,39173000,19003321000
7934,2008,SYR,1426827000,17640656000,0,0,291213000,75560000,19449706000
7935,2009,SYR,1473420000,18009118000,0,0,295898000,119588000,19904884000
7936,2010,SYR,1530971000,18372466000,0,0,297588000,167562000,20368588000
7937,1995,TAJ,121000000,4960600000,3700000,8800000,725000000,16900000,5836000000
7938,1996,TAJ,137890000,5168192000,2604000,6787000,528292000,28831000,5883116000
7939,1997,TAJ,153368000,5365085000,1598000,4937000,347871000,39734000,5944149000
7940,1998,TAJ,166866000,5549982000,769000,3414000,199491000,48970000,6016823000
7941,1999,TAJ,177813000,5721585000,207000,2380000,98908000,55898000,6098865000
7942,2000,TAJ,185640000,5878600000,0,2000000,61880000,59880000,6188000000
7943,2001,TAJ,191594000,6030388000,0,2000000,62167000,61621000,6295776000
7944,2002,TAJ,197006000,6179978000,0,2000000,63007000,62616000,6427502000
7945,2003,TAJ,201426000,6316563000,0,2000000,64364000,63401000,6571539000
7946,2004,TAJ,204406000,6429339000,0,2000000,66207000,64516000,6716251000
7947,2005,TAJ,205500000,6507500000,0,2000000,68500000,66500000,6850000000
7948,2006,TAJ,202709000,6563412000,313000,2000000,76785000,86951000,6973041000
7949,2007,TAJ,194909000,6613947000,1164000,2000000,95044000,138083000,7093316000
7950,2008,TAJ,182953000,6655056000,2419000,2000000,120901000,212353000,7210715000
7951,2009,TAJ,167699000,6682690000,3942000,2000000,151982000,302218000,7325129000
7952,2010,TAJ,150000000,6692802000,5600000,2000000,185911000,400135000,7436448000
7953,1950,TAW,335195000,29485000,1856750000,0,1471000,5204099000,7427000000
7954,1951,TAW,343125000,31198000,1957510000,4000,2907000,5417561000,7752178000
7955,1952,TAW,352364000,32837000,2057334000,9000,4343000,5633393000,8079896000
7956,1953,TAW,362748000,34393000,2156210000,14000,5779000,5851556000,8410124000
7957,1954,TAW,374115000,35859000,2254123000,19000,7215000,6072015000,8742835000
7958,1955,TAW,386301000,37230000,2351060000,25000,8651000,6294733000,9078000000
7959,1956,TAW,400531000,38440000,2446010000,30000,10251000,6519190000,9414807000
7960,1957,TAW,417188000,39508000,2539007000,35000,12017000,6745472000,9753324000
7961,1958,TAW,434840000,40545000,2631599000,40000,13700000,6974451000,10094837000
7962,1959,TAW,452057000,41663000,2725334000,45000,15053000,7206996000,10440633000
7963,1960,TAW,467407000,42975000,2821760000,51000,15830000,7443977000,10792000000
7964,1961,TAW,479278000,44637000,2921478000,56000,16142000,7689986000,11147916000
7965,1962,TAW,488738000,46617000,3023533000,61000,16329000,7944612000,11507693000
7966,1963,TAW,498372000,48740000,3127137000,66000,16477000,8201221000,11873111000
7967,1964,TAW,510768000,50833000,3231502000,71000,16674000,8453176000,12245953000
7968,1965,TAW,528511000,52720000,3335840000,76000,17010000,8693843000,12628000000
7969,1966,TAW,577051000,54328000,3440831000,81000,18551000,8926866000,13033972000
7970,1967,TAW,665042000,55784000,3547010000,87000,21641000,9157111000,13463145000
7971,1968,TAW,769874000,57210000,3653360000,92000,25278000,9379771000,13894132000
7972,1969,TAW,868935000,58730000,3758868000,97000,28461000,9590039000,14305545000
7973,1970,TAW,939616000,60465000,3862520000,101000,30189000,9783109000,14676000000
7974,1971,TAW,983493000,62535000,3964763000,103000,30752000,9953631000,14998820000
7975,1972,TAW,1019473000,64897000,4066307000,105000,31155000,10106746000,15292007000
7976,1973,TAW,1050941000,67425000,4166527000,106000,31468000,10253383000,15571183000
7977,1974,TAW,1081281000,69995000,4264799000,108000,31758000,10404470000,15851973000
7978,1975,TAW,1113878000,72482000,4360500000,110000,32094000,10570936000,16150000000
7979,1976,TAW,1153939000,75270000,4458430000,111000,32414000,10760844000,16472187000
7980,1977,TAW,1199210000,78442000,4559117000,113000,32675000,10968103000,16808540000
7981,1978,TAW,1241877000,81423000,4655524000,115000,32965000,11182403000,17149298000
7982,1979,TAW,1274125000,83634000,4740614000,117000,33377000,11393435000,17484704000
7983,1980,TAW,1288140000,84500000,4807350000,120000,34000000,11590890000,17805000000
7984,1981,TAW,1290173000,84338000,4855945000,123000,62169000,11782384000,18114220000
7985,1982,TAW,1291724000,83924000,4894871000,127000,132978000,11975301000,18419397000
7986,1983,TAW,1292852000,83366000,4929471000,131000,228152000,12158977000,18715263000
7987,1984,TAW,1293614000,82772000,4965092000,135000,329417000,12322751000,18996553000
7988,1985,TAW,1294070000,82250000,5007080000,140000,418500000,12455960000,19258000000
7989,1986,TAW,1294372000,81728000,5059000000,144000,503539000,12555106000,19499158000
7990,1987,TAW,1294628000,81134000,5117887000,148000,596718000,12633237000,19725552000
7991,1988,TAW,1294826000,80576000,5179283000,153000,685827000,12704505000,19940867000
7992,1989,TAW,1294954000,80162000,5238732000,157000,758657000,12783061000,20148787000
7993,1990,TAW,1295000000,80000000,5291780000,160000,803000000,12883060000,20353000000
7994,1991,TAW,1271100000,80192000,5344585000,162000,823330000,13049487000,20559365000
7995,1992,TAW,1214110000,80674000,5400569000,164000,835890000,13279414000,20765832000
7996,1993,TAW,1146088000,81304000,5451164000,166000,846118000,13515116000,20964216000
7997,1994,TAW,1089098000,81939000,5487804000,167000,859451000,13698868000,21146333000
7998,1995,TAW,1065199000,82437000,5501921000,168000,881328000,13772947000,21304000000
7999,1996,TAW,1077450000,82767000,5500265000,160000,953970000,13764598000,21432409000
8000,1997,TAW,1106664000,83035000,5496316000,144000,1091699000,13740609000,21540814000
8001,1998,TAW,1141534000,83293000,5491604000,123000,1258099000,13702565000,21642113000
8002,1999,TAW,1170748000,83596000,5487655000,107000,1416754000,13652050000,21749208000
8003,2000,TAW,1183000000,84000000,5486000000,100000,1531250000,13590650000,21875000000
8004,2001,TAW,1177488000,84576000,5744284000,100000,1612823000,13357820000,22057321000
8005,2002,TAW,1164344000,85354000,6360192000,100000,1691252000,12898513000,22290436000
8006,2003,TAW,1148656000,86324000,7095308000,100000,1757929000,12372555000,22521890000
8007,2004,TAW,1135512000,87477000,7711216000,100000,1804247000,11939774000,22699230000
8008,2005,TAW,1130000000,88803000,7969500000,100000,1821600000,11759997000,22770000000
8009,2006,TAW,1134830000,90520000,7882729000,100000,1813494000,11863546000,22770000000
8010,2007,TAW,1148547000,92792000,7618826000,100000,1788175000,12165532000,22770000000
8011,2008,TAW,1169989000,95526000,7172404000,100000,1744138000,12652957000,22770000000
8012,2009,TAW,1197994000,98626000,6538076000,100000,1679881000,13312826000,22770000000
8013,2010,TAW,1231401000,102000000,5710455000,100000,1593900000,14132144000,22770000000
8014,1965,TAZ,3677987000,3380939000,0,88000,13840000,4600146000,11673000000
8015,1966,TAZ,3847894000,3514467000,0,89000,14919000,4581341000,11958727000
8016,1967,TAZ,4035041000,3654306000,0,91000,16135000,4557093000,12262862000
8017,1968,TAZ,4237804000,3800111000,0,93000,17473000,4528283000,12584133000
8018,1969,TAZ,4454564000,3951538000,0,95000,18917000,4495794000,12921269000
8019,1970,TAZ,4683698000,4108240000,0,98000,20454000,4460510000,13273000000
8020,1971,TAZ,4930344000,4273455000,91000,100000,22167000,4410073000,13634204000
8021,1972,TAZ,5198287000,4447990000,324000,102000,24091000,4342426000,14007848000
8022,1973,TAZ,5483871000,4627850000,639000,104000,26136000,4273894000,14404790000
8023,1974,TAZ,5783442000,4809041000,973000,106000,28212000,4220803000,14835887000
8024,1975,TAZ,6093348000,4987570000,1268000,109000,30227000,4199478000,15312000000
8025,1976,TAZ,6416404000,5163580000,1521000,111000,32178000,4255340000,15870601000
8026,1977,TAZ,6756678000,5339736000,1775000,112000,34125000,4391383000,16515838000
8027,1978,TAZ,7112390000,5515819000,2028000,114000,36074000,4560291000,17208574000
8028,1979,TAZ,7481757000,5691612000,2282000,117000,38031000,4714750000,17909674000
8029,1980,TAZ,7863000000,5866900000,2536000,120000,40000000,4807444000,18580000000
